time(sec),acc(in/s/s),vel(in/s),pos(in),lateral_acc_1,lateral_acc_2,Load_1(lbs),Load_2(lbs),Load_3(lbs),Pressure(psi),Temperature(F)
0,85.1788,0,0,0,0,1473.5,1503.6,1545.9,1208.9,0
0.2,91.9112,0,0,0,0,1438.2,1467.3,1509.1,1211.8,0
0.4,3.21982,0,0,0,0,1028.2,1013.7,1047.6,1208.9,0
0.6,-3.2198,0,0,0,0,937.2,948.6,1040,1211.8,0
0.8,-53.273,0,0,0,0,805.6,811.9,842.3,1208.9,0
1,-68.787,0,0,0,0,916.9,956,988.9,1208.9,0
1.2,-59.713,0,0,0,0,777.7,783.1,842.3,1208.9,0
1.4,-50.346,0,0,0,0,785.3,790.6,849.9,1206.1,0
1.6,-45.663,0,0,0,0,681.5,654,681.5,1203.3,0
1.8,-124.69,0,0,0,0,542.4,567.5,564.3,1203.3,0
2,-130.26,0,0,0,0,529.6,553.7,579.3,1197.6,0
2.2,-129.67,0,0,0,0,56.5,35,51.6,1197.6,0
2.4,-138.45,0,0,0,0,99.4,107.5,96,1192,0
2.6,-80.788,0,0,0,0,99.4,136.4,96,1192,0
2.8,-84.593,0,0,0,0,64,71.2,117.8,1194.8,0
3,-3.8052,0,0,0,0,134.8,143.8,132.9,1189.2,0
3.2,14.3428,0,0,0,0,155.1,165.2,125.4,1192,0
3.4,54.7369,0,0,0,0,744.7,747.9,777,1200.5,0
3.6,86.6424,0,0,0,0,605.6,632.7,659.8,1200.5,0
3.8,89.2768,0,0,0,0,785.3,819.4,791.2,1206.1,0
4,107.425,0,0,0,0,749.9,754.3,783.7,1208.9,0
4.2,38.3451,0,0,0,0,555.1,581.4,578.5,1208.9,0
4.4,46.541,0,0,0,0,714.5,718,717.5,1211.8,0
4.6,38.3451,0,0,0,0,547.5,545.1,541.6,1211.8,0
4.8,57.0786,0,0,0,0,889.1,898.4,930.3,1208.9,0
5,55.615,0,0,0,0,805.6,811.9,842.3,1208.9,0
5.2,-10.245,0,0,0,0,1223,1215.4,1252.8,1208.9,0
5.4,112.986,0,0,0,0,1529.2,1532.4,1604.6,1208.9,0
5.6,50.639,0,0,0,0,1286.3,1280.5,1318.9,1206.1,0
5.8,105.083,0,0,0,0,1369.8,1395.8,1436.2,1206.1,0
6,21.0752,0,0,0,0,749.9,783.1,813,1208.9,0
6.2,-4.6834,0,0,0,0,1238.2,1288,1297.2,1203.3,0
6.4,23.7096,0,0,0,0,1035.8,1050,1055.1,1206.1,0
6.6,21.3679,0,0,0,0,1286.3,1280.5,1318.9,1206.1,0
6.8,89.5695,0,0,0,0,1362.2,1359.5,1428.7,1208.9,0
7,-19.904,0,0,0,0,1083.9,1071.3,1135.5,1208.9,0
7.2,-4.0979,0,0,0,0,952.3,963.5,996.5,1206.1,0
7.4,-79.032,0,0,0,0,805.6,783.1,813,1208.9,0
7.6,-48.297,0,0,0,0,937.2,977.4,1040,1211.8,0
7.8,-66.153,0,0,0,0,916.9,956,988.9,1208.9,0
8,-50.932,0,0,0,0,848.5,826.9,886.7,1203.3,0
8.2,-64.396,0,0,0,0,570.2,538.7,593.6,1203.3,0
8.4,-130.84,0,0,0,0,486.7,481.1,534.9,1203.3,0
8.6,-106.84,0,0,0,0,418.3,438.4,432.8,1197.6,0
8.8,-152.21,0,0,0,0,28.6,6.1,22.3,1197.6,0
9,-103.91,0,0,0,0,-27,-51.5,-7,1197.6,0
9.2,-76.105,0,0,0,0,-11.9,-65.4,-21.2,1192,0
9.4,-66.738,0,0,0,0,99.4,78.7,125.4,1192,0
9.6,-1.1708,0,0,0,0,134.8,143.8,132.9,1189.2,0
9.8,16.0991,0,0,0,0,258.9,244.2,264.4,1194.8,0
10,83.4226,0,0,0,0,780.1,784.2,843.2,1197.6,0
10.2,73.4704,0,0,0,0,744.7,776.8,835.7,1200.5,0
10.4,91.033,0,0,0,0,876.3,826.9,886.7,1203.3,0
10.6,94.8383,0,0,0,0,674,646.5,674,1206.1,0
10.8,16.9772,0,0,0,0,749.9,754.3,783.7,1208.9,0
11,45.6629,0,0,0,0,714.5,660.4,658.9,1211.8,0
11.2,38.3451,0,0,0,0,603.2,573.9,658.9,1211.8,0
11.4,78.1538,0,0,0,0,1000.4,984.9,1018.2,1208.9,0
11.6,14.3428,0,0,0,0,833.4,840.8,842.3,1208.9,0
11.8,20.4897,0,0,0,0,1293.8,1345.6,1385.1,1203.3,0
12,123.524,0,0,0,0,1182.5,1259.2,1267.9,1203.3,0
12.2,55.9077,0,0,0,0,1405.2,1460.9,1473.1,1203.3,0
12.4,90.1549,0,0,0,0,1238.2,1288,1326.5,1203.3,0
12.6,-11.708,0,0,0,0,722.1,754.3,813,1208.9,0
12.8,23.1241,0,0,0,0,1223,1244.2,1311.4,1208.9,0
13,-1.4636,0,0,0,0,1083.9,1129,1164.8,1208.9,0
13.2,33.369,0,0,0,0,1481.1,1511.1,1553.5,1206.1,0
13.4,74.0558,0,0,0,0,1111.7,1129,1194.1,1208.9,0
13.6,-12.879,0,0,0,0,1147.1,1194.1,1201.7,1206.1,0
13.8,-24.88,0,0,0,0,944.7,956,1018.2,1208.9,0
14,-72.885,0,0,0,0,694.2,696.7,783.7,1208.9,0
14.2,-38.931,0,0,0,0,848.5,826.9,828.1,1203.3,0
14.4,-43.614,0,0,0,0,833.4,840.8,901,1208.9,0
14.6,-59.713,0,0,0,0,876.3,913.4,974.7,1203.3,0
14.8,-87.813,0,0,0,0,458.9,481.1,534.9,1203.3,0
15,-116.21,0,0,0,0,279.1,294.3,286.2,1197.6,0
15.2,-101.86,0,0,0,0,390.5,438.4,403.4,1197.6,0
15.4,-163.04,0,0,0,0,-103,-101.7,-116.7,1194.8,0
15.6,-102.16,0,0,0,0,-11.9,21.1,8.1,1192,0
15.8,-68.494,0,0,0,0,-95.4,-94.2,-50.5,1192,0
16,-43.614,0,0,0,0,162.7,172.7,191.5,1189.2,0
16.2,4.39066,0,0,0,0,238.6,251.6,301.3,1192,0
16.4,6.43964,0,0,0,0,342.4,301.8,323,1194.8,0
16.6,107.132,0,0,0,0,620.7,590,616.2,1194.8,0
16.8,84.8861,0,0,0,0,724.5,755.4,755.2,1197.6,0
17,96.3018,0,0,0,0,904.2,942.2,1033.3,1203.3,0
17.2,60.2984,0,0,0,0,674,733,761.9,1206.1,0
17.4,24.295,0,0,0,0,722.1,725.5,783.7,1208.9,0
17.6,46.2483,0,0,0,0,722.1,725.5,783.7,1208.9,0
17.8,25.4658,0,0,0,0,861.2,840.8,901,1208.9,0
18,80.7882,0,0,0,0,980.1,934.7,996.5,1206.1,0
18.2,-13.757,0,0,0,0,841,848.2,879.2,1206.1,0
18.4,48.59,0,0,0,0,1377.3,1432.1,1443.8,1203.3,0
18.6,88.3986,0,0,0,0,1119.3,1078.8,1143,1206.1,0
18.8,54.4442,0,0,0,0,1357.1,1381.9,1451.3,1200.5,0
19,81.6663,0,0,0,0,1162.2,1151.4,1216.8,1200.5,0
19.2,-34.54,0,0,0,0,1023.1,1064.9,1070.2,1200.5,0
19.4,46.541,0,0,0,0,1202.8,1222.9,1289.6,1206.1,0
19.6,5.5615,0,0,0,0,1182.5,1143.9,1209.2,1203.3,0
19.8,74.3485,0,0,0,0,1584.9,1590,1663.2,1208.9,0
20,53.8588,0,0,0,0,1126.8,1115.1,1150.6,1203.3,0
20.2,-28.1,0,0,0,0,1063.6,1107.6,1113.7,1206.1,0
20.4,-33.076,0,0,0,0,701.8,675.3,732.6,1206.1,0
20.6,-103.33,0,0,0,0,729.6,761.8,761.9,1206.1,0
20.8,-13.465,0,0,0,0,805.6,811.9,842.3,1208.9,0
21,-66.738,0,0,0,0,792.8,769.3,798.8,1203.3,0
21.2,-17.27,0,0,0,0,1023.1,1007.3,1070.2,1200.5,0
21.4,-61.177,0,0,0,0,410.7,402.1,483.8,1200.5,0
21.6,-92.204,0,0,0,0,947.1,899.5,960.5,1197.6,0
21.8,-17.27,0,0,0,0,724.5,784.2,784.6,1197.6,0
22,-18.733,0,0,0,0,1066,1051.1,1114.6,1194.8,0
22.2,38.3451,0,0,0,0,1045.7,1058.6,1063.5,1192,0
22.4,-21.368,0,0,0,0,899,935.8,997.3,1194.8,0
22.6,3.21982,0,0,0,0,962.2,943.3,1004.9,1192,0
22.8,0.58542,0,0,0,0,934.4,943.3,1034.2,1192,0
23,0.29271,0,0,0,0,942,950.8,1012.4,1189.2,0
23.2,-0.2927,0,0,0,0,934.4,914.5,1034.2,1192,0
23.4,0.29271,0,0,0,0,969.8,950.8,1012.4,1189.2,0
23.6,0,0,0,0,0,934.4,943.3,1004.9,1192,0
23.8,0,0,0,0,0,942,950.8,983.1,1189.2,0
24,0,0,0,0,0,914.1,950.8,1012.4,1189.2,0
24.2,0.29271,0,0,0,0,942,921.9,1012.4,1189.2,0
24.4,0.29271,0,0,0,0,906.6,914.5,1034.2,1192,0
24.6,0.29271,0,0,0,0,969.8,921.9,983.1,1189.2,0
24.8,0.29271,0,0,0,0,977.4,929.4,1020,1186.3,0
25,0.58542,0,0,0,0,969.8,921.9,983.1,1189.2,0
25.2,0,0,0,0,0,969.8,893.1,1012.4,1189.2,0
25.4,0.29271,0,0,0,0,942,893.1,983.1,1189.2,0
25.6,0,0,0,0,0,914.1,950.8,953.8,1189.2,0
25.8,0.29271,0,0,0,0,921.7,958.2,990.6,1186.3,0
26,0.29271,0,0,0,0,942,921.9,953.8,1189.2,0
26.2,0.29271,0,0,0,0,921.7,958.2,990.6,1186.3,0
26.4,0.29271,0,0,0,0,921.7,958.2,961.3,1186.3,0
26.6,0,0,0,0,0,949.5,929.4,1020,1186.3,0
26.8,0.29271,0,0,0,0,914.1,921.9,1012.4,1189.2,0
27,0.29271,0,0,0,0,949.5,900.6,961.3,1186.3,0
27.2,0,0,0,0,0,921.7,958.2,961.3,1186.3,0
27.4,0,0,0,0,0,921.7,929.4,1049.3,1186.3,0
27.6,0.29271,0,0,0,0,921.7,958.2,961.3,1186.3,0
27.8,0.29271,0,0,0,0,921.7,900.6,961.3,1186.3,0
28,0,0,0,0,0,921.7,958.2,961.3,1186.3,0
28.2,0.29271,0,0,0,0,929.3,936.9,968.9,1183.5,0
28.4,0.58542,0,0,0,0,929.3,879.3,968.9,1183.5,0
28.6,0.87813,0,0,0,0,921.7,900.6,961.3,1186.3,0
28.8,0.29271,0,0,0,0,929.3,965.7,968.9,1183.5,0
29,0.29271,0,0,0,0,957.1,908.1,968.9,1183.5,0
29.2,0,0,0,0,0,929.3,936.9,968.9,1183.5,0
29.4,-0.2927,0,0,0,0,929.3,908.1,968.9,1183.5,0
29.6,0.58542,0,0,0,0,921.7,900.6,961.3,1186.3,0
29.8,0,0,0,0,0,893.9,929.4,961.3,1186.3,0
30,0,0,0,0,0,893.9,900.6,961.3,1186.3,0
30.2,0.29271,0,0,0,0,929.3,908.1,968.9,1183.5,0
30.4,0,0,0,0,0,893.9,871.8,990.6,1186.3,0
30.6,0.29271,0,0,0,0,921.7,871.8,961.3,1186.3,0
30.8,0,0,0,0,0,909,944.4,976.4,1180.7,0
31,0.29271,0,0,0,0,929.3,879.3,968.9,1183.5,0
31.2,0.29271,0,0,0,0,936.8,886.7,976.4,1180.7,0
31.4,0,0,0,0,0,893.9,871.8,990.6,1186.3,0
31.6,0.29271,0,0,0,0,909,944.4,947.1,1180.7,0
31.8,0.87813,0,0,0,0,936.8,886.7,976.4,1180.7,0
32,0.29271,0,0,0,0,909,886.7,947.1,1180.7,0
32.2,0,0,0,0,0,901.4,879.3,968.9,1183.5,0
32.4,0.29271,0,0,0,0,936.8,886.7,947.1,1180.7,0
32.6,0.58542,0,0,0,0,916.5,923,954.6,1177.9,0
32.8,-0.2927,0,0,0,0,909,886.7,976.4,1180.7,0
33,0.29271,0,0,0,0,916.5,923,954.6,1177.9,0
33.2,0.29271,0,0,0,0,916.5,923,954.6,1177.9,0
33.4,0,0,0,0,0,916.5,894.2,954.6,1177.9,0
33.6,0,0,0,0,0,916.5,923,954.6,1177.9,0
33.8,0.29271,0,0,0,0,944.4,894.2,954.6,1177.9,0
34,0,0,0,0,0,924.1,930.5,962.2,1175,0
34.2,0.29271,0,0,0,0,924.1,872.9,962.2,1175,0
34.4,0.29271,0,0,0,0,916.5,894.2,954.6,1177.9,0
34.6,-1.1708,0,0,0,0,916.5,894.2,984,1177.9,0
34.8,0.29271,0,0,0,0,944.4,894.2,954.6,1177.9,0
35,0.29271,0,0,0,0,924.1,901.7,932.9,1175,0
35.2,0.29271,0,0,0,0,924.1,930.5,932.9,1175,0
35.4,0.29271,0,0,0,0,924.1,901.7,932.9,1175,0
35.6,20.7825,0,0,0,0,1063.3,1045.8,1108.8,1175,0
35.8,24.295,0,0,0,0,1000,980.7,1042.6,1177.9,0
36,-1.1708,0,0,0,0,916.5,894.2,984,1177.9,0
36.2,-14.05,0,0,0,0,777.4,750.1,837.4,1177.9,0
36.4,-33.076,0,0,0,0,729.3,671.2,757,1175,0
36.6,-3.8052,0,0,0,0,896.3,901.7,932.9,1175,0
36.8,-31.027,0,0,0,0,638.2,634.9,690.8,1177.9,0
37,-42.443,0,0,0,0,693.9,663.7,778.7,1177.9,0
37.2,-0.5854,0,0,0,0,590.1,584.7,610.4,1175,0
37.4,-22.831,0,0,0,0,506.6,469.4,551.8,1175,0
37.6,12.2938,0,0,0,0,499.1,519.6,514.9,1177.9,0
37.8,-46.834,0,0,0,0,291.5,275.2,295.4,1172.2,0
38,-17.27,0,0,0,0,486.3,505.7,500.7,1172.2,0
38.2,-31.32,0,0,0,0,256.1,267.7,317.2,1175,0
38.4,-14.636,0,0,0,0,443.4,404.3,514.9,1177.9,0
38.6,16.0991,0,0,0,0,256.1,296.5,287.9,1175,0
38.8,-27.222,0,0,0,0,347.2,332.8,354.1,1172.2,0
39,-5.8542,0,0,0,0,296.7,310.4,360.8,1180.7,0
39.2,-41.565,0,0,0,0,284,210.1,258.6,1175,0
39.4,9.36674,0,0,0,0,590.1,613.5,610.4,1175,0
39.6,3.80524,0,0,0,0,471.2,490.8,544.2,1177.9,0
39.8,12.8793,0,0,0,0,645.8,642.3,669,1175,0
40,24.5877,0,0,0,0,463.7,425.7,478,1180.7,0
40.2,-4.9761,0,0,0,0,526.9,519.6,573.5,1177.9,0
40.4,30.1492,0,0,0,0,595.3,619.9,675.7,1183.5,0
40.6,-2.6344,0,0,0,0,408,425.7,448.7,1180.7,0
40.8,56.4932,0,0,0,0,567.4,591.1,646.4,1183.5,0
41,31.9055,0,0,0,0,499.1,519.6,544.2,1177.9,0
41.2,9.07403,0,0,0,0,714.2,685,771.2,1180.7,0
41.4,17.8554,0,0,0,0,471.2,462,485.6,1177.9,0
41.6,-1.1708,0,0,0,0,610.4,606,632.2,1177.9,0
41.8,30.7346,0,0,0,0,749.5,779,778.7,1177.9,0
42,-10.538,0,0,0,0,645.8,700,698.3,1175,0
42.2,27.8075,0,0,0,0,693.9,692.5,720.1,1177.9,0
42.4,5.5615,0,0,0,0,491.5,483.3,536.7,1180.7,0
42.6,-3.5125,0,0,0,0,666,663.7,720.1,1177.9,0
42.8,-28.686,0,0,0,0,423.1,411.8,434.5,1175,0
43,-16.099,0,0,0,0,582.6,634.9,661.5,1177.9,0
43.2,48.8827,0,0,0,0,638.2,606,632.2,1177.9,0
43.4,15.221,0,0,0,0,693.9,663.7,720.1,1177.9,0
43.6,0,0,0,0,0,673.6,671.2,698.3,1175,0
43.8,-3.2198,0,0,0,0,666,634.9,661.5,1177.9,0
44,0.29271,0,0,0,0,638.2,606,661.5,1177.9,0
44.2,0.29271,0,0,0,0,645.8,613.5,669,1175,0
44.4,0.29271,0,0,0,0,617.9,613.5,669,1175,0
44.6,0,0,0,0,0,666,606,690.8,1177.9,0
44.8,0.58542,0,0,0,0,645.8,613.5,669,1175,0
45,0.29271,0,0,0,0,645.8,613.5,669,1175,0
45.2,0,0,0,0,0,617.9,642.3,669,1175,0
45.4,0,0,0,0,0,582.6,606,661.5,1177.9,0
45.6,0.58542,0,0,0,0,610.4,577.2,661.5,1177.9,0
45.8,0,0,0,0,0,582.6,606,661.5,1177.9,0
46,0.29271,0,0,0,0,701.4,613.5,669,1175,0
46.2,0,0,0,0,0,617.9,642.3,669,1175,0
46.4,0.29271,0,0,0,0,625.5,592.2,647.3,1172.2,0
46.6,0,0,0,0,0,617.9,584.7,669,1175,0
46.8,0.29271,0,0,0,0,617.9,613.5,639.7,1175,0
47,0,0,0,0,0,582.6,634.9,661.5,1177.9,0
47.2,0.58542,0,0,0,0,625.5,621,647.3,1172.2,0
47.4,0.29271,0,0,0,0,653.3,592.2,647.3,1172.2,0
47.6,0.58542,0,0,0,0,625.5,592.2,647.3,1172.2,0
47.8,0.29271,0,0,0,0,605.2,599.7,654.8,1169.4,0
48,0,0,0,0,0,590.1,584.7,669,1175,0
48.2,0.29271,0,0,0,0,605.2,599.7,654.8,1169.4,0
48.4,0.29271,0,0,0,0,633.1,599.7,654.8,1169.4,0
48.6,0.29271,0,0,0,0,625.5,592.2,647.3,1172.2,0
48.8,0.29271,0,0,0,0,633.1,599.7,654.8,1169.4,0
49,0,0,0,0,0,597.7,592.2,676.6,1172.2,0
49.2,0.29271,0,0,0,0,605.2,657.3,625.5,1169.4,0
49.4,0,0,0,0,0,597.7,649.8,647.3,1172.2,0
49.6,0,0,0,0,0,605.2,628.5,654.8,1169.4,0
49.8,0,0,0,0,0,633.1,599.7,654.8,1169.4,0
50,0.29271,0,0,0,0,633.1,599.7,654.8,1169.4,0
50.2,-4.6834,0,0,0,0,577.4,513.2,566.8,1169.4,0
50.4,-23.124,0,0,0,0,612.8,607.1,603.7,1166.6,0
50.6,-6.7323,0,0,0,0,605.2,599.7,654.8,1169.4,0
50.8,12.2938,0,0,0,0,612.8,607.1,603.7,1166.6,0
51,25.7585,0,0,0,0,716.6,686.1,713.4,1169.4,0
51.2,-6.1469,0,0,0,0,688.7,657.3,684.1,1169.4,0
51.4,0.29271,0,0,0,0,696.3,693.6,691.7,1166.6,0
51.6,0,0,0,0,0,696.3,693.6,691.7,1166.6,0
51.8,0,0,0,0,0,633.1,657.3,713.4,1169.4,0
52,0,0,0,0,0,688.7,628.5,684.1,1169.4,0
52.2,0.58542,0,0,0,0,668.5,636,691.7,1166.6,0
52.4,0,0,0,0,0,668.5,664.8,662.3,1166.6,0
52.6,0.29271,0,0,0,0,668.5,636,662.3,1166.6,0
52.8,0.29271,0,0,0,0,668.5,636,662.3,1166.6,0
53,0,0,0,0,0,640.6,664.8,662.3,1166.6,0
53.2,0,0,0,0,0,648.2,672.3,669.9,1163.7,0
53.4,0,0,0,0,0,668.5,664.8,662.3,1166.6,0
53.6,0.29271,0,0,0,0,668.5,636,662.3,1166.6,0
53.8,0,0,0,0,0,640.6,636,662.3,1166.6,0
54,0,0,0,0,0,640.6,636,691.7,1166.6,0
54.2,0.29271,0,0,0,0,640.6,636,662.3,1166.6,0
54.4,0.29271,0,0,0,0,640.6,636,691.7,1166.6,0
54.6,0.29271,0,0,0,0,668.5,607.1,662.3,1166.6,0
54.8,0,0,0,0,0,648.2,643.4,669.9,1163.7,0
55,0,0,0,0,0,633.1,599.7,684.1,1169.4,0
55.2,0.29271,0,0,0,0,648.2,643.4,669.9,1163.7,0
55.4,0,0,0,0,0,605.2,628.5,654.8,1169.4,0
55.6,0,0,0,0,0,648.2,643.4,669.9,1163.7,0
55.8,0,0,0,0,0,648.2,672.3,669.9,1163.7,0
56,0,0,0,0,0,612.8,636,662.3,1166.6,0
56.2,0.29271,0,0,0,0,640.6,607.1,662.3,1166.6,0
56.4,0,0,0,0,0,620.3,643.4,669.9,1163.7,0
56.6,0,0,0,0,0,620.3,643.4,640.6,1163.7,0
56.8,0.87813,0,0,0,0,648.2,585.8,669.9,1163.7,0
57,0.29271,0,0,0,0,676,614.6,669.9,1163.7,0
57.2,0,0,0,0,0,620.3,643.4,640.6,1163.7,0
57.4,0,0,0,0,0,620.3,643.4,669.9,1163.7,0
57.6,0.29271,0,0,0,0,620.3,614.6,669.9,1163.7,0
57.8,0.29271,0,0,0,0,648.2,614.6,640.6,1163.7,0
58,0,0,0,0,0,612.8,607.1,662.3,1166.6,0
58.2,0,0,0,0,0,620.3,614.6,640.6,1163.7,0
58.4,0,0,0,0,0,648.2,643.4,640.6,1163.7,0
58.6,0.29271,0,0,0,0,648.2,585.8,640.6,1163.7,0
58.8,0,0,0,0,0,648.2,614.6,640.6,1163.7,0
59,0.29271,0,0,0,0,655.7,622.1,648.1,1160.9,0
59.2,0,0,0,0,0,620.3,614.6,669.9,1163.7,0
59.4,0,0,0,0,0,627.9,650.9,618.8,1160.9,0
